#Josh Crozier
#USGS CalVO
#jcrozier@usgs.gov
#08-Jul-2022 16:09:40
#11C_surf
#BEM (Nikhoo 2015 triangular dislocation elements)
#320 elements
#1 core used
#NA
#NA
#NA
0  3.44960944032892e-16  -8.77938087829352e-15  0.0484852973953569  404126.019844889  404193.745363949  1.34777735638636e-08  7.58871010475559e-09  -2.81806777445054e-10  -2.31929837193926e-11
10  0.000121229893633501  -1.29426896920671e-14  0.0484848413453757  404116.140666111  404188.421711395  2.52979361903272e-08  1.72672116605099e-08  2.32346839849443e-09  3.48661020394682e-10
20  0.000242452948826183  -1.04977739825637e-14  0.0484834732382724  404086.504626159  404172.451395998  2.6868931968238e-08  -1.82950543603511e-09  -2.05415096962347e-09  7.23826396037046e-09
30  0.000363662328205003  -1.3473305858578e-14  0.0484811932025276  404037.116213253  404145.836345235  1.28453336856182e-09  -1.15407488010533e-08  -3.61482161980751e-09  3.47171000784238e-09
40  0.000484851196570666  -9.79790369253246e-15  0.0484780014522508  403967.982906583  404108.579770667  8.20817547264596e-09  -6.73531985739828e-09  4.30255885973195e-09  -2.45208869029292e-09
50  0.000606012721880921  7.07156890960041e-15  0.0484738982871271  403879.115173682  404060.686167421  5.42598854735843e-09  1.90399305211031e-08  7.29190441014725e-10  6.25385223389341e-10
60  0.000727140076381583  5.96722979934335e-15  0.0484688840923583  403770.526467454  404002.161312838  -6.01907856889738e-09  -1.51888457367022e-08  2.19779506508157e-09  2.32252791859469e-09
70  0.000848226437647653  -6.18067532578786e-15  0.0484629593385791  403642.23322215  403933.012265115  4.58635440736543e-09  -5.5142095334304e-09  -1.79293246659915e-09  -4.81174442134654e-09
80  0.000969264989671281  -1.63537286401098e-15  0.0484561245817401  403494.254848539  403853.247361004  7.72868702370033e-09  1.32295667754079e-08  7.23674320949623e-10  2.40010535275477e-09
90  0.00109024892389364  8.73614471677564e-15  0.0484483804630045  403326.613727857  403762.876214196  1.50606211946069e-08  -1.94776816897502e-08  -1.15041223432753e-09  -2.63882290887819e-10
100  0.00121117144025437  4.34695741519955e-15  0.0484397277086014  403139.335205145  403661.909712537  4.60261162515962e-09  -4.71834482596023e-08  7.2281435993409e-09  -1.06356761942687e-08
110  0.00133202574832558  -1.08333718243977e-14  0.0484301671296655  402932.447582244  403550.360014677  1.24329773143472e-08  -9.88109150057426e-09  3.51186358588222e-09  -5.71947970256479e-09
120  0.00145280506824978  2.81043626074846e-16  0.0484196996220697  402705.982108296  403428.240547698  -1.45665524087235e-09  6.47198135084182e-08  3.38347824540601e-09  1.46080755587856e-08
